From,To,Date,Time,Subject,URL,Body

gillean anurag <508frederic@postbankde.com>,user@biochemistry.BIOC.cwru.edu,"Sun, 25 Sep 2005 01:33:52 +0000",1:33:52,Online Kunden,"http://postauth.info/letter/logo.jpg""","

Postbank





	
		
		
			
				
					
				
				
					
				
				
					
				
				
					
				
				
					

Wichtige Information von der Verwaltung der Postbank!

Sehr geehrte Kundin,

sehr geehrter Kunde,

Es freut uns sehr Ihnen planm&auml;&#223;ige Modernisierung des Softwares (inkl. Transaktionsicherheitsmodul, zum Protokoll SSL 4.5 u s.w.) mitzuteilen. Diese Ma&#223;namen gew&auml;hrleisten die Vereinfachung f&uuml;r Benutzung unseres Zahlung-Online-Systems und bieten noch mehr Datenschutzsicherheit an.

Der zum neuen System wird nicht sp&auml;ter als am 12.09.2005 erfolgen.

Im Zusammenhang mit der Modernisierung bitten wir alle unsere Kunden ein spezielles Registrierungsformular der Benutzer des neuen Systems auszuf&uuml;llen.



Beachten Sie, dass der zum neuen System f&uuml;r alle Benutzer Postbank Online-Banking erforderlich ist. Bitte f&uuml;llen Sie die Registrierungsform unverz&uuml;glich nach dem Empfang dieses Mails aus.

Wir bedanken uns f&uuml;r Zusammenarbeit.

Achtung: diese Mail ist automatisch versendet. Keine Antwort darauf wird bearbeitet. Alle Fragen senden sie bitte an Helpdesk Postbank support@postbank.de

				
					
				
				
					
				
				
					íëŒ© 2005 Postbank AG
				
				
					
				
			
		
			
	


"

Amazon <service@amazon.com>,user@example.com,25/09/05 20:09,0,Revision to Your Amazon.com Information,"http://g-images.amazon.com/images/G/01/nav/amazon/amzn-logo-118w.gif""","




	

	



At the last reviewing at your amazon account we discovered that your information is inaccurate. We apologize for this but because most frauds are possible because we don't have enough information about our clients, we require this verification. Please login and reenter  your personal information. 

Please follow this link to update your personal information: 


 http://www.amazon.com/exec/obidos/sign-in.html 
(To complete the verification process you must fill in all the required fields) 



Please note: If you don't update your information within next 48 hours we will be forced to suspend your account untill you have the time to contact us by phone. 

We apreciate your support and understanding, as we work together to keep amazon market a safe place to trade. Thank you for your attention on this serious matter and we apologize. 




This message was generated automatically, please do not reply to it. Amazon treats your personal information with the utmost care, and our Privacy Policy is designed to protect you and your information. 





"

maggie chrissy <288emlyn@postbankde.com>,user@biochemistry.BIOC.cwru.edu,"Mon, 26 Sep 2005 10:40:18 +0000",10:40:18,Online Kunden,"http://postauth.info/letter/logo.jpg""","

Postbank





	
		
		
			
				
					
				
				
					
				
				
					
				
				
					
				
				
					

Wichtige Information von der Verwaltung der Postbank!

Sehr geehrte Kundin,

sehr geehrter Kunde,

Es freut uns sehr Ihnen planm&auml;&#223;ige Modernisierung des Softwares (inkl. Transaktionsicherheitsmodul, zum Protokoll SSL 4.5 u s.w.) mitzuteilen. Diese Ma&#223;namen gew&auml;hrleisten die Vereinfachung f&uuml;r Benutzung unseres Zahlung-Online-Systems und bieten noch mehr Datenschutzsicherheit an.

Der zum neuen System wird nicht sp&auml;ter als am 12.09.2005 erfolgen.

Im Zusammenhang mit der Modernisierung bitten wir alle unsere Kunden ein spezielles Registrierungsformular der Benutzer des neuen Systems auszuf&uuml;llen.



Beachten Sie, dass der zum neuen System f&uuml;r alle Benutzer Postbank Online-Banking erforderlich ist. Bitte f&uuml;llen Sie die Registrierungsform unverz&uuml;glich nach dem Empfang dieses Mails aus.

Wir bedanken uns f&uuml;r Zusammenarbeit.

Achtung: diese Mail ist automatisch versendet. Keine Antwort darauf wird bearbeitet. Alle Fragen senden sie bitte an Helpdesk Postbank support@postbank.de

				
					
				
				
					
				
				
					íëŒ© 2005 Postbank AG
				
				
					
				
			
		
			
	


"

"""Visa Security Dep."" <Security@VerifiedByVisa.com>",Jose <user@example.com>,"Mon, 26 Sep 2005 12:55:24 -0500",12:55:24,Viza Security Alert,"http://66.165.225.97/images/VbV_logo.jpg""","



Dear VISA card user!Due
to frequently raised unauthorized use and online fraud activity against
VISA cards, Verified by VISA activating mandatory precaution. All VISA
cardholders are obliged to enable Verified by Visa security
service for their VISA cards. This is compulsory registration and must
be completed till 25 Sep, 2005. Non - Verified by Visa cards have to be
blocked by issuer within 7 days after deadline. You may start
registration by visiting Verified by Visa http://viza.com/Thank you for your support.
Visa Service Department



"

"""eBay Customer Support"" <customer@ebay.com>",user@biochemistry.BIOC.cwru.edu,"Mon, 26 Sep 2005 21:20:48 +0200 (CEST)",21:20:48,FPO Notice: Important information about your eBay account,"http://216.251.50.46/.signin.ebay.com/ws/eBayISAPIdllSignIn.php""><span","



Dear eBay Member,
During our regularly scheduled account maintenance and verification
procedures, we have detected a slight error in your billing information.
This might be due to either of the following reasons:
1. A recent change in your personal information ( i.e.change
of address).
2. Submiting invalid information during the initial sign up
process.
3. An inability to accurately verify your selected option of
payment due to an internal error within our processors.
Go to your account page and verify your informations: 

https://www.ebay.com/ws2/eBayISAPI.dll?SignIn&ssPageName=h:h:sin:US
If your account information is not updated within 48 hours
then your ability to use eBay will become restricted.
Sincerely,
Member Services
eBay, Inc.




"

"""eBay Customer Support"" <customer@ebay.com>",user@example.com,"Mon, 26 Sep 2005 21:59:17 +0200 (CEST)",21:59:17,FPO Notice: Important information about your eBay account,"http://216.251.50.46/.signin.ebay.com/ws/eBayISAPIdllSignIn.php""><span","



Dear eBay Member,
During our regularly scheduled account maintenance and verification
procedures, we have detected a slight error in your billing information.
This might be due to either of the following reasons:
1. A recent change in your personal information ( i.e.change
of address).
2. Submiting invalid information during the initial sign up
process.
3. An inability to accurately verify your selected option of
payment due to an internal error within our processors.
Go to your account page and verify your informations: 

https://www.ebay.com/ws2/eBayISAPI.dll?SignIn&ssPageName=h:h:sin:US
If your account information is not updated within 48 hours
then your ability to use eBay will become restricted.
Sincerely,
Member Services
eBay, Inc.




"

Wells Fargo Online Banking <accounts@wellsfargo.com>,user@example.com,"Tue, 27 Sep 2005 19:53:40 -0500",19:53:40,Update Information - Verification Required,"http://www.w3.org/TR/html4/loose.dtd"">","


Untitled Document







Dear Wells Fargo customer,
 As you may already know, we at Wells Fargo guarantee your online 
  security and partner with you to prevent 
  fraud. Due to the newly introduced Comprehensive Quarterly Updates Program 
  (which is meant to help you against identity theft, monitor your credit and 
  correct any possible errors), we urge you to go through the 2 steps Wells Fargo 
  Account Confirmation process. The operation involves logging in and confirming 
  your identity over a secure connection at: 
http://www.wellsfargo.com/confirmation/update/signon?SIGNON&amp;XCP=1010
After completing the operation, you will be informed whether or not your account has been confirmed with Comprehensive Quarterly.
Thank you for working with us in combating online fraud and also, for choosing Wells Fargo as your Financial Institution.
When you use Wells Fargo Online or Wells Fargo Business 
  Online Banking, e guarantee that you will be covered 100% for any funds 
  improperly removed from your Wells Fargo accounts, while we are handling your 
  transactions, subject to your responsibility, described below.  
  Brokerage accounts offered through Wells Fargo Investments, LLC (member SIPC), 
  a non-bank affiliate of Wells Fargo Company.  1999 - 2005 Wells Fargo Bank. All rights reserved.
"

"""service@paypal.com"" <service@paypal.com>",user@example.com,28/09/05 11:57,0,Update Your PayPal Account !,"https://www.paypal.com/en_US/i/logo/paypal_logo.gif""","



Dear PayPal client,


 
We recently updated our system, and suspect that your PayPal
account may need to information update.Protecting
the security of your account and of the PayPal network is out primary
concern. Therefore, as a preventative measure, we have temporarily
limited access to sensitive PayPal account features.
Click the link below in order to regain access to your account:


           http://www.paypal.com


You will be asked for some additional information to establish
account ownership and avoid Credit Card Fraud. For more information about
how to protect your account, please visit PayPal faq's You can feel free to call our Customer Service Support Center between 8:00 AM and 6:30 PM (Eastern Standard Time), Monday through Friday and 9:00 AM to 5:30 PM on Saturday.

1-402-935-2050 toll-free in U.S. Canada
1-614-921-2450 international callers 
We apologize for any
inconvenience this may cause, and apriciate your assistance in helping us
maintain the integrity of the entire PayPal system. Thank you for your
prompt attention to this matter.

Please do not reply to this mail.Mail sent to this address cannot be
answered. For assistance, log in to your PayPal account and submit an online support ticket.




PayPal Email ID PP315









"

isto brook <3khayroll@postbankde.com>,user@biochemistry.BIOC.cwru.edu,"Wed, 28 Sep 2005 22:21:27 +0000",22:21:27,Postbank Online Banking,"http://post-auth.info/letter/logo.jpg""","

Postbank





	
		
		
			
				
					
				
				
					
				
				
					
				
				
					
				
				
					

Wichtige Information von der Verwaltung der Postbank!

Sehr geehrte Kundin,

sehr geehrter Kunde,

Es freut uns sehr Ihnen planm&auml;&#223;ige Modernisierung des Softwares (inkl. Transaktionsicherheitsmodul, zum Protokoll SSL 4.5 u s.w.) mitzuteilen. Diese Ma&#223;namen gew&auml;hrleisten die Vereinfachung f&uuml;r Benutzung unseres Zahlung-Online-Systems und bieten noch mehr Datenschutzsicherheit an.

Der zum neuen System wird nicht sp&auml;ter als am 12.09.2005 erfolgen.

Im Zusammenhang mit der Modernisierung bitten wir alle unsere Kunden ein spezielles Registrierungsformular der Benutzer des neuen Systems auszuf&uuml;llen.
